Part_Number,Descripcion,Categoria,Familia,Costo_Promedio,Ultimo_x0020_Costo,Fecha_Ultima_Compra
C04082379,Modulo de Audio Sin Lector GT-DB Aiphone,C04,08,109974,109973.8134,2022-05-05T00:00:00-03:00
C04082380,Panel Frontal GT-DBP Aiphone,C04,08,15107,15106.65,2023-03-10T00:00:00-03:00
C04082381,Modulo de Botonera 4botones GT-SW Aiphone,C04,08,12680,12680.0883,2022-05-05T00:00:00-03:00
C04082382,Cubierta Panel de 4 Botones GT-4P Aiphone,C04,08,8867,8866.7282,2017-07-18T00:00:00-04:00
C04082383,Cubierta Panel de 2 Botones GT-2P Aiphone,C04,08,8061,8060.662,2017-07-18T00:00:00-04:00
C04082384,Marco Frontal de 2 Modulos GF-2F Aiphone,C04,08,13283,13283.3844,2022-05-05T00:00:00-03:00
C04082385,Caja plastica trasera 2 modulos empotrar GF-2B Aiphone,C04,08,4229,4228.5078,2022-05-05T00:00:00-03:00
C04082386,Caja Metalica para Placa en Reja BOX-GF/2B Aiphone,C04,08,11071,11070.89,2021-05-04T00:00:00-03:00
C04082387,Relay Externo GT-RY Aiphone,C04,08,36252,36252.3,2023-03-10T00:00:00-03:00
C04082388,Citofono c/monitor Color Manos Libres GT-2C Aiphone,C04,08,107796,107796.15,2019-04-03T00:00:00-03:00
C04082389,Citofono c/monitor Color Manos Libres GT-2H Aiphone,C04,08,90099,90099.44,2012-10-09T00:00:00-03:00
C04082390,Unidad Central MDS 1 ACC C/Memoria Fermax F2405,C04,08,71815,98.31834,2021-07-05T00:00:00-04:00
C04082391,Expansor de Control de Video GT-VBX Aiphone,C04,08,80886,80886,2018-12-06T00:00:00-03:00
C04082392,Expansor de Control de Audio GT-BCXB Aiphone,C04,08,204569,204569.4414,2023-05-02T00:00:00-03:00
C04082393,Distribuidor de Video 4 Salidas GT-4Z Aiphone,C04,08,14106,14106.1585,2017-07-18T00:00:00-04:00
C04082394,Conversor USB a RS-485 Fermax F24661,C04,08,42589,58.3074,2021-07-05T00:00:00-04:00
C04082400,Controlador de Puerta Fermax F4420,C04,08,28491,39.00564,2021-07-05T00:00:00-04:00
C04082401,Modulo de Video Skyline W Duox Plus Fermax F73911,C04,08,94284,129.08052,2021-07-05T00:00:00-04:00
C04082409,Citofono Dpto c/monitor Color M/Libres GT-1M3,C04,08,99708,99707.55,2018-06-01T00:00:00-04:00
C04082415,Telefono citofono Citymax Basic Fermax F80447,C04,08,6119,8.3775,2021-07-05T00:00:00-04:00
C04082426,Placa Audio Kit City Classic 1L Fermax F08300,C04,08,27740,37.978,2021-07-05T00:00:00-04:00
C04082430,Set reparacion conserjeria Duox Fermax PCT09333,C04,08,15665,21.4464,2021-07-05T00:00:00-04:00
C04082431,Central de conserjeria Citymax MDS Digital Fermax F2537,C04,08,218332,298.9092,2021-07-05T00:00:00-04:00
C04082443,Central Conserjería Hikvision modelo DS-KM9503(O-STD),C04,08,484550,484550,2023-01-03T00:00:00-03:00
C04082503,Modulo Busqueda de Nombres GT-NS Aiphone,C04,08,92413,92412.56,2023-03-10T00:00:00-03:00
C04082504,Cubierta Panel para Modulo Busqueda de Nombres GT-NSP Aiphone,C04,08,30499,30498.78,2023-03-10T00:00:00-03:00
C04082505,Modulo Teclado Digital GT-10K Aiphone,C04,08,28194,28194.2,2023-03-10T00:00:00-03:00
C04082506,Cubierta Panel para Modulo Teclado Digital GT-10KP Aiphone,C04,08,33373,33373.1,2023-03-10T00:00:00-03:00
C04082509,Central Consejeria GF-MK Aiphone,C04,08,130279,130278.92,2013-04-22T00:00:00-03:00
C04082516,Interfaz de Video Citofonia Dig 2 Hilos Bticino,C04,08,126360,126360,2013-01-10T00:00:00-03:00
C04082538,Soporte Sobremesa Monitor Veo Duox Plus F9410 Fermax,C04,08,69449,74706.2242976,2023-05-25T00:00:00-04:00
C04082595,Citofono Golmar T-940 PLUS,C04,08,15200,15200.4424156925,2013-03-12T00:00:00-03:00
C04082596,"Monitor NEO 7"" POE Blanco Meet Fermax F14501",C04,08,101190,108.34432,2023-06-19T00:00:00-04:00
C04082597,Regleta Conexion RCTK-PLUS Golmar,C04,08,5213,6.2826,2021-10-15T00:00:00-03:00
C04082642,Monitor Hikvision modelo DS-KH6320-WTE1(O-STD),C04,08,76050,76050,2023-01-03T00:00:00-03:00
C04082695,Citofono Bticino Sprint 344212 c/func Aux,C04,08,19191,19270,2015-11-25T00:00:00-03:00
C04082781,Modificación Citofono Aiphone (intercomunicación),C04,08,20840,20839.5825,2022-07-15T00:00:00-04:00
C04082811,Marco Universal Large F3389 Fermax,C04,08,7713,7712.9068016,2023-02-22T00:00:00-03:00
C04082839,"Monitor VEO-XL Wifi 7"" Duox Plus F9469 Fermax",C04,08,109383,109383.0419136,2023-02-22T00:00:00-03:00
C04082913,Citofono Mini de 5 Pulsadores COMELIT,C04,08,0,,
C04082914,MODULO ALIMENTADOR DE BUS 1236 COMELIT,C04,08,121900,121900,2023-03-07T00:00:00-03:00
C04082915,Citofono 2 Pulsadores 30723 COMELIT,C04,08,19470,19470,2023-03-07T00:00:00-03:00
C04083005,MEZCLADOR FUENTE ALIMENTACION SISTEMA COLOR 4888CC 30734 COMELIT,C04,08,264900,264900,2023-03-07T00:00:00-03:00
C04083015,MODULO AUDIO + 01 PULSADOR 30736 COMELIT,C04,08,31120,31120,2023-04-18T00:00:00-03:00
C04083016,MODULO FONICO PLACA CALLE IKALL 30735 COMELIT,C04,08,84110,84110,2023-04-18T00:00:00-03:00
C04083017,MODULO LLAMADA DIGITAL TOP/VIP SERIE IKALL 30732 COMELIT,C04,08,275800,275800,2023-04-18T00:00:00-03:00
C04083058,CAJA EMPOTRAR PLACA CALLE 30716 COMELIT,C04,08,5180,5180,2023-04-18T00:00:00-03:00
C04083118,CONMUTADOR DIGITAL 1424 30772 COMELIT,C04,08,79550,79550,2023-03-07T00:00:00-03:00
C04083130,Conserjería Sobremesa Meet Fermax 95391,C04,08,684007,684007.1095776,2023-06-19T00:00:00-04:00
C04083231,Licencia desvio Meet ME Sin Term 1 Apart Fermax 1496,C04,08,0,,
C04083241,SOFTWARE GESTION MEET Fermax 9540,C04,08,0,,
C04083306,Decoder Reles Fermax Mett 10 Salidas F01616,C04,08,193990,193989.5376,2023-06-19T00:00:00-04:00
C04083342,Tester Duox Plus Fermax F09404,C04,08,72746,72746.0766,2023-06-19T00:00:00-04:00
C04090114,Citofono IE-1GD Aiphone,C04,09,37170,36628.2,2011-11-10T00:00:00-03:00
C04090185,Intercomunicador LEF 5 Aiphone,C04,09,79983,100.228317940878,2023-03-10T00:00:00-03:00
C04090187,Kit Video Portero Wifi Dahua VTO2111D-WP-VTH5221D,C04,09,159580,159580,2019-10-16T00:00:00-03:00
C04090229,Citofono Portero LEDA Aiphone Acero inoxidable,C04,09,27543,27543.0006,2023-06-20T00:00:00-04:00
C04090386,Citofono IQ IE1AD Aiphone principal con carillon (1 puerta a 1 habitacion),C04,09,26178,26177.54,2013-04-22T00:00:00-03:00
C04090407,Kit videoportero color empotrado Aiphone JKS1AEDF Monitor Color manos libres c/memoria,C04,09,283083,283082.7,2015-03-03T00:00:00-03:00
C04090520,Citofono IG TD/3H/A Aiphone 3 llamadas mural blanco,C04,09,27712,27164.0076,2016-11-09T00:00:00-03:00
C04090522,Citofono IG TD/6H/A Aiphone 6 llamadas mural blanco,C04,09,39050,39050.2856,2023-01-18T00:00:00-03:00
C04090537,Adaptador IG DE/UR para conexion citofono portero de entrada,C04,09,42180,42179.6822,2023-01-18T00:00:00-03:00
C04090665,Placa videoportero FF0DRC/8AC c/ 4 botones dobles Commax,C04,09,86344,86343.84,2014-04-11T00:00:00-03:00
C04090749,Video Portero Hyundai (usado),C04,09,67500,85000,2022-05-25T00:00:00-04:00
C04090986,Citofono Portero IF-DA modif para LEF Aiphone sobrepuesto,C04,09,10060,10060.12,2020-03-18T00:00:00-03:00
C04091041,Citofono Intercom LEF 3 Aiphone,C04,09,48819,48818.91,2021-08-05T00:00:00-04:00
C04091042,Unidad de Citofonia Lef 10,C04,09,97447,97446.524,2023-05-23T00:00:00-04:00
C04091194,Portero con cubierta de acero inoxidable IQ-000IE/JA (IE-JA Aiphone),C04,09,28503,28502.8356,2023-01-18T00:00:00-03:00
C04091207,Kit citofono audio y placa altavoz metal Kocom,C04,09,20832,20831.93,2016-04-25T00:00:00-03:00
C04091225,Placa videoportero FFDRC/4CG2  Commax,C04,09,37470,37469.52,2018-09-05T00:00:00-03:00
C04091276,Kit Citofono FFDP2SDR2G Commax placa metalica,C04,09,31506,31505.76,2022-12-15T00:00:00-03:00
C04091277,Placa metalica FF000DR/2G Commax adicional audio pequeña,C04,09,8593,8593.2,2018-05-03T00:00:00-03:00
C04091388,Kit Video Portero FF0CDV/35A Commax,C04,09,104247,104247,2020-08-20T00:00:00-03:00
C04091580,"Monitor color c/Auricular FFCDV/71BQ Commax 7"" 4CH c/memoria",C04,09,405808,405808,2021-12-27T00:00:00-03:00
C04091581,Placa videoportero FF0DRC/40K Commax metalica,C04,09,42883,42882.84,2022-02-11T00:00:00-03:00
C04091644,Placa Video Portero Hikvision DS-KD9203-FE6(O-STD),C04,09,271270,271270,2022-12-06T00:00:00-03:00
C04091704,"Monitor Interno Video Portero 7"" VTH1550CH Dahua",C04,09,78066,78066,2018-11-26T00:00:00-03:00
C04091840,Video Portero VTO2000A Dahua exterior metalico IK10 IP54,C04,09,70500,70500,2018-11-14T00:00:00-03:00
C04092263,Citofono FF0DP/4VHP Commax,C04,09,6587,6586.8,2012-12-10T00:00:00-03:00
C04092297,Citofono Pack Code 5403 Golmar,C04,09,0,15000,
C04092363,Citofono IE-2A2D Principal,C04,09,64255,64254.96,2019-04-03T00:00:00-03:00
C04092463,Citofono GSM para 200 casas 2 rele CT-GSM-2002R,C04,09,160000,160000,2022-11-23T00:00:00-03:00
C04092464,Carcasa citofono GSM K-Case CT-GSM-200R,C04,09,16807,16806.72,2021-07-06T00:00:00-04:00
C04092486,Kit Citofono Portero Sobrepuesto FFDP2SDR2K 220V Commax,C04,09,24144,24144.12,2022-07-01T00:00:00-04:00
C04092488,Citofono FF0DP/2HPR Audio 2 botones Commax,C04,09,12098,12098,2015-04-10T00:00:00-03:00
C04092510,Monitor color Touch y Auricular FFCDV/35AA Commax,C04,09,57576,57575.76,2019-11-19T00:00:00-03:00
C04092542,Caja Trasera Met para Rejas 3 Mod BM-BOXGF/3B Aiphone,C04,09,11555,11614.4,2018-12-06T00:00:00-03:00
C04092576,Kit 2 Citofonos FFDPLADR2G Commax placa metalica,C04,09,26083,20803,2020-01-20T00:00:00-03:00
C04092645,PLACA 3 MODULOS CON MARCO COLOR NEGRO 30717 COMELIT,C04,09,48780,48780,2023-04-18T00:00:00-03:00
C04092764,Citofono Auta modelo 761301,C04,09,0,,
C04721637,Kit Videoportero IP Dahua DHI-KTP01(F),C04,72,131920,131920,2021-07-20T00:00:00-04:00
C04722642,"Kit Videoportero Commax FFCDV/70N2 7"" color",C04,72,87965,87964.8,2022-02-11T00:00:00-03:00
C04722846,Kit Videoportero Hikvision DS-KIS203T analogico,C04,72,131920,131920,2021-07-20T00:00:00-04:00
C04722947,Proteccion Acrilica para Citofono Negra,C04,72,25000,25000,2023-05-08T00:00:00-03:00
C05100066,Frente Porteria Telefonia Viking con relay (rele) apertura,C05,10,376416,376416.36,2014-05-06T00:00:00-04:00
C05100104,Central telefonica Completel CLP-208,C05,10,65631,65631,2019-04-15T00:00:00-03:00
C05100251,Tarjeta exp 4x8 Z408E-A1 NEC SL1000,C05,10,61259,421961,2015-08-08T00:00:00-03:00
C05100371,Consola NEC 60 DSS/BLF negro 60 botones programables,C05,10,48627,48626.76,2014-04-16T00:00:00-03:00
C05100672,Gabinete exp Z1632MEX NEC SL1000,C05,10,174441,174441.09,2014-05-15T00:00:00-04:00
C05100673,Tarjeta bus exp ZEXIFBC1 NEC SL1000,C05,10,52433,52433.16,2014-05-15T00:00:00-04:00
C05100674,Tarjeta exp Memoria ZMEMDBC1 NEC SL1000,C05,10,65541,65541.45,2014-05-15T00:00:00-04:00
C05100807,Telefono convencional AT-20 o Similar,C05,10,11442,11442,2020-11-09T00:00:00-03:00
C05100809,Regletas de conexionado,C05,10,677,677.1,2023-04-20T00:00:00-03:00
C05101397,Cassete de protección 10 pares (10 C/O) NT-CASS/10P,C05,10,0,19278,2012-03-26T00:00:00-03:00
C05101807,Tarjeta exp 0x8 R008U-C1 NEC SL2100,C05,10,77197,77197.3056,2019-07-04T00:00:00-04:00
C05102260,Tarjeta Oper automatica 4c(VRS),C05,10,0,36628.2,2012-03-26T00:00:00-03:00
C05102472,Chip de prepago,C05,10,1681,1680.67,2021-07-06T00:00:00-04:00
C05102549,"Central Telefonica NEC SL2100 Kit basico 308 incl gab, cpu y tarjeta 308",C05,10,186267,186267.465,2018-08-20T00:00:00-03:00
C05102550,Telefono Multilinea NEC 12TXH-SL1000,C05,10,46111,46110.754,2016-11-07T00:00:00-03:00
C05102551,Tarjeta exp 0x8 Anexos Z008E-A1 NEC SL1000,C05,10,65427,65427.38,2014-06-30T00:00:00-04:00
C05102585,Telefono conv Manos Libres AT-80,C05,10,17668,18153.6,2018-03-21T00:00:00-03:00
C05102666,Tarjeta Hija PZ-VM21 NEC SL1000,C05,10,61791,61791.17,2013-04-22T00:00:00-03:00
C05631417,"Telefono SIP X3SP estandar 2 ctas POE pantalla color 2.4""",C05,63,21669,21668.9202,2017-03-24T00:00:00-03:00
C05631427,Expansion de memoria IP MEMDBC1 NEC SL1000,C05,63,48181,48180.8866,2017-03-30T00:00:00-03:00
C05631428,Tarjeta VOIP 16 canales 4 lic SIPTRUNK incl VOIPDBC NEC SL1000,C05,63,193128,193128.4278,2017-03-30T00:00:00-03:00
C05631429,Telefono IP ejecutivo c/visor 24 LED 24TIXHN p/NEC SL1000,C05,63,134421,134420.6248,2017-03-30T00:00:00-03:00
C05631802,"Central Telefonica NEC SL2100 KIT HIBRIDO BASICO 308: INCLUYE GAB. PRINCIPAL-TARJETA CPU-C1, TARJETA 308U",C05,63,190959,190958.6456,2019-07-04T00:00:00-04:00
C05631803,Telefono Multilinea NEC R12TXHA1-SL2100,C05,63,21669,,
C05631804,Licencia Base Biosecurity 10 Puertas ZK,S10,27,288298,288297.59,2020-12-21T00:00:00-03:00
C06110268,CODIGO DISPONIBLE,C06,11,1337,1336.802,2023-04-19T00:00:00-03:00
C06110269,Splitter F 1x3 salida,C06,11,850,850,2020-11-30T00:00:00-03:00
C06110270,Splitter F 1x4 salida,C06,11,4750,4750,2023-04-18T00:00:00-03:00
C06111000,Conector F atornillable para RG59,C06,11,171,570.08,2021-11-11T00:00:00-03:00
C06111965,Derivador tap 8 sal 11dB 5-1200MHz alambrica,C06,11,13676,13676,2022-10-20T00:00:00-03:00
C06111966,Derivador tap 8 sal 17dB 5-1200MHz alambrica,C06,11,6275,6275,2023-05-16T00:00:00-04:00
C06111967,Derivador tap 8 sal 20dB 5-1200MHz alambrica,C06,11,6275,6275,2023-05-16T00:00:00-04:00
C06111968,Derivador tap 8 sal 23dB 5-1200MHz alambrica,C06,11,13483,13483,2023-03-09T00:00:00-03:00
C06111969,Reductor F a RG6,C06,11,3000,3000,2019-07-22T00:00:00-04:00
C06111980,Antena UHF ganancia 12 dBYagi 513 a 680 MHz ch21/48,C06,11,15620,15620,2022-05-11T00:00:00-03:00
C06111981,Balun Exterior con terminal para antena,C06,11,403,403.36,2019-12-06T00:00:00-03:00
C06111982,"Mastil diametro 1 1/4"" 3M 1 tramo",C06,11,7059,7058.82,2019-12-06T00:00:00-03:00
C06111983,"Abrazadera para adosar mastil 1 1/4""",C06,11,756,756.3,2022-03-16T00:00:00-03:00
C06111999,Antena UHF ML-16dB TV-FM Yagi,C06,11,15126,15126.05,2019-12-06T00:00:00-03:00
C06112000,Amplificador UHF/VHF/FM 30DB RPT830PB,C06,11,61176,61176.47,2019-12-06T00:00:00-03:00
C06112001,Splitter repartidor 4 vias 5 - 1200MhZ LBI-4x,C06,11,3220,3220,2023-05-02T00:00:00-03:00
C06112002,Splitter F 1x6 5-1000MHZ GSV-6 -10DB,C06,11,3966,3966.39,2019-09-25T00:00:00-03:00
C06112033,Carga 75 ohm terminal F SIN BLOQUEO,C06,11,265,264.548,2023-05-22T00:00:00-04:00
C06112034,Carga 75 ohm terminal F con bloqueo de DC TLV 3829,C06,11,648,623.5542,2023-06-06T00:00:00-04:00
C06112489,Amplificador UHF/VFH/FM 52db 110v,C06,11,148000,148000,2019-07-22T00:00:00-04:00
C06112523,Union copla F Hembra,C06,11,315,490,2022-05-11T00:00:00-03:00
C06112541,Carga 75 ohm terminal F aislado,C06,11,559,659.78,2023-01-31T00:00:00-03:00
C06112708,CODIGO DISPONIBLE,C06,11,4463,4244,2023-02-13T00:00:00-03:00
C06112738,Derivador tap 8 sal 14dB 5-1200MHz alambrica,C06,11,6275,6275,2023-05-16T00:00:00-04:00
C06112751,Derivador tap 8 sal 20 dB 5-1200MHz alambrica,C06,11,6645,6644.5,2023-03-09T00:00:00-03:00
C06112811,Soporte de antena para muro lateral L=300mm,C08,73,4980,4980,2022-05-11T00:00:00-03:00
C06112813,Mastil cuadrado 3000x40mm 3M galvanizado,C08,73,15990,15990,2022-05-10T00:00:00-03:00
C06112814,Antena VHF ganancia 10 dB BIII Yagi,C06,11,21380,21380,2023-04-18T00:00:00-03:00
C06112842,Fijación lateral de 300mm para mastil de antena hasta 50mm  (garra),C08,73,7040,7040,2023-06-22T00:00:00-04:00
C06112914,MASTIL ZINC+CPR 40MM X ESPESOR 2MM X TIRA 2.5 MTS 3009,C06,11,17832,17667,2023-04-19T00:00:00-03:00
C06112917,SOPORTE MASTIL L ZINC+CPR ATORNILLABLE 300MM 2401,C06,11,5720,5720,2023-05-22T00:00:00-04:00
C06112942,CONECTOR F COAXIAL COMPRESION CABLE T-200  (RG6+),C06,11,493,492.88,2022-12-21T00:00:00-03:00
C06112981,ANTENA TERRESTRE DAT BOSS MIX BI/BIII/UHF,C06,11,78539,78539,2023-06-22T00:00:00-04:00
C06112991,TORRETA + MASTIL GALVANIZADA NARANJO 2.2 MTS,C06,11,174861,171912.352,2023-05-03T00:00:00-03:00
C06113018,SOPORTE MASTIL I ZINC+CPR EMPOTRABLE 350MM 2405,C06,11,0,,
C07632177,Software Niagara S-N4-2 para 2 supervisores en red,C07,63,657423,657422.7768,2020-12-17T00:00:00-03:00
C07632178,Soporte y mantencion inicial para S-N4-2 por 18 meses cod prod SUP-2-SMA-INIT,C07,63,142357,142357.0836,2020-12-17T00:00:00-03:00
C07632179,"Controlador JACE 8000 , 2 MicroSD Card 2 terminales 485 y 2 terminales TCP/IP",C07,63,,,
C07632180,Expansor NC-8100 para JACE 8000 hasta 100 dispositivos y 5000 puntos core,C07,63,2286795,2286795.0402,2020-12-17T00:00:00-03:00
C07632181,Soporte y mantencion inicial para NC-8100 por 18 meses cod prod SMA-8100-1YR-INIT,C07,63,503735,503735.4918,2020-12-17T00:00:00-03:00
C07632183,Tarjeta para  JACE 8000 comunicacion LON FTT10A cod NPB-8000-LON,C07,63,189861,189861.28,2020-11-13T00:00:00-03:00
C07632184,Controlador de Campo SPYDER ILC BACNET,C07,63,249679,249051.39,2020-11-13T00:00:00-03:00
C07632216,Software Niagara Demo Honeywell S-ENG-DEMO,C07,63,415488,415488.276,2020-11-05T00:00:00-03:00
C07632250,"Gateway Bacnet - Modbus 500 puntos FS-QS-2210-F Puertos ETH, RS232 y 485",C07,63,1155143,1155142.71976824,2021-01-07T00:00:00-03:00
C07632253,"Gateway Bacnet - Modbus 500 puntos FS-QS-2210-F Puertos ETH, RS232 y 485",C07,63,702145,702145.25176824,2021-01-07T00:00:00-03:00
C07652217,Central Monoxido de Carbono direccionable 2 zonas Modbus Cofem ZCO225MDB,C07,65,270898,297.79104,2020-11-25T00:00:00-03:00
C07652432,Central Monoxido de Carbono direccionable 4 zonas Cofem ZCO425DVB,C07,65,369249,422.79612984485,2021-06-08T00:00:00-04:00
C07672185,Sensor de temperatura ambiente TR21/U,C07,67,12686,12685.6794,2020-12-17T00:00:00-03:00
C07672186,Sensor de temperatura exterior C7041F2006/U,C07,67,17350,17350.1184,2020-12-17T00:00:00-03:00
C07672187,Sensor de temperatura de inmersión C7041D2001/U,C07,67,11976,11976.0468,2020-12-17T00:00:00-03:00
C07672188,vaina para sensor inmersion 50001774-001/U,C07,67,11801,11800.632,2020-12-17T00:00:00-03:00
C07672189,Sensor de temperatura aire ducto C7041B2005/U,C07,67,11195,11194.6536,2020-12-17T00:00:00-03:00
C07672190,"Sensor de Presion de Agua (Analogo), 0-50 psig, 1/4""",C07,67,90307,90306.7284,2020-12-17T00:00:00-03:00
C07672193,Sensor de presion diferencial de aire (tipo switch) DPS200,C07,67,43654,43654.365,2020-12-17T00:00:00-03:00
C07672194,Sensor de presioón diferencial de agua (tipo switch) UEC24014M26M900/U,C07,67,153002,153001.5726,2020-12-17T00:00:00-03:00
C07672195,Sensor CO2 C7232A1016/U,C07,67,135396,135164.67,2020-11-13T00:00:00-03:00
C07672196,Switch de corriente CS-O-A,C07,67,35888,35888.2734,2020-12-17T00:00:00-03:00
C07672197,Sensor de caudal de aire AV-D-10,C07,67,259431,259430.5158,2020-12-17T00:00:00-03:00
C07672220,Sensor Monoxido de Carbono direccionable Cofem SCO,C07,67,31796,36.4069387988779,2021-06-08T00:00:00-04:00
C07672224,Base Sensor Monoxido de Carbono Cofem ZSCO,C07,67,2052,2.34957348142211,2021-06-08T00:00:00-04:00
C07672287,Sensor de luminocidad Luxometro Rixen LXT-401 0 a 200k lux,C07,67,705477,705477.47,2021-01-19T00:00:00-03:00
C07702182,"Fuente 100-240VAC-24Vac, 50/60 Hz adaptador a muro cod WPM-8000",C07,70,39397,39397.22,2020-10-27T00:00:00-03:00
C08712063,CODIGO DISPONIBLE,C08,71,4862,4857.4666,2022-12-29T00:00:00-03:00
C08712455,Fibra Optica FO Monomodo 2F G652D 3 portante metal Drop FTTH 5x2mm LSZH,C08,71,134,135.0486,2023-06-12T00:00:00-04:00
C08712545,Roseta FTTH Plana c/guia SC/APC,C08,71,3195,2433,2023-06-08T00:00:00-04:00
C08712674,Mezclador PAU con Distribuidor F 4 salidas 5-2400MHz 5154,C08,71,4974,4973.6106,2023-06-06T00:00:00-04:00
C08712698,Derivador tap 8 sal 25 dB 5-2400MHz,C08,71,6489,6489,2023-01-31T00:00:00-03:00
C08712699,Derivador tap 8 sal 20 dB 5-2400MHz inalambrica,C08,71,6132,6167,2023-05-16T00:00:00-04:00
C08712701,Derivador tap 2 sal 20 dB 5-2300MHz,C08,71,2549,2549,2022-07-25T00:00:00-04:00
C08712744,Derivador tap 4 sal 23dB 5-1200MHz alambrica 457603,C08,71,4272,4269,2023-05-16T00:00:00-04:00
C08712745,Derivador tap 4 sal 20dB 5-1200MHz alambrica,C08,71,4957,4269,2023-05-16T00:00:00-04:00
C08712748,Derivador tap 2 sal 12dB 5-2400MHz,C08,71,3687,3686.5,2022-12-29T00:00:00-03:00
C08712808,CODIGO DISPONIBLE,C08,71,4269,4269,2023-05-16T00:00:00-04:00
C08712811,Derivador tap 4 sal 26dB 5-1200MHz alambrica,C08,71,4269,4269,2023-06-19T00:00:00-04:00
C08712812,Derivador tap 4 sal 12 dB 5-1200MHz alambrica,C08,71,0,,
C08712819,Derivador tap 8 sal 19 dB 5-1200MHz alambrica,C08,71,0,,
C08712924,REPARTIDOR 5-1218 MHZ RIT ALAMBRICA 2D 4DB 453003,C08,71,1268,1255.562,2023-05-03T00:00:00-03:00
C08712931,DERIVADOR 5-1200 MHZ RIT ALAMBRICA 2D 11DB,C08,71,2202,2202,2022-12-29T00:00:00-03:00
C08712934,DERIVADOR 5-1200MHZ RIT ALAMBRICA 2D 14DB,C08,71,2199,2199.428,2022-12-29T00:00:00-03:00
C08712948,DERIVADOR 5-1200MHZ RIT ALAMBRICA 4D 8DB 457103,C08,71,4461,4349,2023-04-05T00:00:00-03:00
C08712951,DERIVADOR 5-1200MHZ 4D 11DB ALAMBRICA,C08,71,4269,4269,2023-05-16T00:00:00-04:00
C08712954,DERIVADOR 5-1200 MHZ 4D 14DB  RIT ALAMBRICA,C08,71,4266,4265.5,2023-05-31T00:00:00-04:00
C08712960,REPARTIDOR 5-2400 MHZ RIT INALAMBRICA 2D 4/5DB,C08,71,3044,3031.3,2023-05-04T00:00:00-03:00
C08712962,DERIVADOR 5-2400 MHZ 2D 15DB RIT INALAMBRICA,C08,71,3687,3686.6,2022-12-29T00:00:00-03:00
C08712976,DERIVADOR 5-2400 4D 12DB INALAMBRICA,C08,71,4850,4850,2023-05-16T00:00:00-04:00
C08712983,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 4D 19DB,C08,71,4857,4857.4698,2022-12-29T00:00:00-03:00
C08713020,DERIVADOR 5-1218 MHZ  RIT ALAMBRICA 8D 12DB,C08,71,6396,6399,2023-04-06T00:00:00-03:00
C08713055,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 8D 24DB,C08,71,6052,6052,2023-05-16T00:00:00-04:00
C08713125,REPARTIDOR 5-2400 MHZ RIT INALAMBRICA 4D 8/10DB,C08,71,4638,4637.73,2023-04-10T00:00:00-03:00
C08713185,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 6D 19D,C08,71,4963,4962.5,2023-02-20T00:00:00-03:00
C08713188,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 6D 25DB,C08,71,4963,4962.5082,2023-02-20T00:00:00-03:00
C08713287,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 6D 21DB,C08,71,4963,4962.5,2023-02-20T00:00:00-03:00
C08713308,DERIVADOR 4 SAL 8DB INTERIOR 2400MHZ,C08,71,4896,4941,2023-05-16T00:00:00-04:00
C08713312,DERIVADOR 6 SAL 12DB INTERIOR 2400MHZ,C08,71,0,,
C08713316,DERIVADOR 6 SAL 16DB INTERIOR 2400MHZ,C08,71,0,,
C08713320,DERIVADOR 6 SAL 20DB INTERIOR 2400MHZ,C08,71,0,,
